time,BTC_drr,ETH_drr,BNB_drr,XRP_drr,ADA_drr,total_drr,asset,max_asset,dd,mdd
2020-11-17 09:00:00,1.0263117848637973,1.0238840493596613,1.0066453966966915,1.0096634455181606,1.0275005856172406,1.0188010524111104,4.010079913025523,4.191140938653464,-0.04320089166128416,-0.15692591248636978
2020-11-18 09:00:00,0.9699161289548672,0.9658644871600828,1.0001778093883356,1.0,1.0,0.987191685100657,3.958717546727962,4.191140938653464,-0.05545587593629708,-0.15692591248636978
2020-11-19 09:00:00,1.0,1.0,1.0,1.0,1.0,1.0,3.958717546727962,4.191140938653464,-0.05545587593629708,-0.15692591248636978
2020-11-20 09:00:00,1.023372296756588,1.0651681641256823,1.0173382001965463,1.0471967057332912,1.0984244670991659,1.0502999667822546,4.157840907828707,4.191140938653464,-0.007945337871519076,-0.15692591248636978
2020-11-21 09:00:00,1.0,1.0411792891569662,1.0324965815284366,1.3315154994259473,1.0646151393151833,1.0939613018853067,4.548517052560277,4.548517052560277,0.0,-0.15692591248636978
2020-11-22 09:00:00,1.0,0.9656420153008477,1.0,1.0,1.0217611512801705,0.9974806333162036,4.5370576702373775,4.548517052560277,-0.0025193666837963757,-0.15692591248636978
2020-11-23 09:00:00,1.0,1.021370781806749,1.0,1.246608625227779,1.0,1.0535958814069057,4.780225275067712,4.780225275067712,0.0,-0.15692591248636978
2020-11-24 09:00:00,1.021203413375247,1.0,1.0687862364507184,0.9787383835539285,1.0204292890850966,1.017831464492998,4.865463692328614,4.865463692328614,0.0,-0.15692591248636978
2020-11-25 09:00:00,1.0,1.029256392706085,1.0,1.0,1.0,1.005851278541217,4.893932875624607,4.893932875624607,0.0,-0.15692591248636978
2020-11-26 09:00:00,1.0620089721334582,1.0451609802979336,1.0164378229174038,1.0378957169459961,1.0114258938869665,1.0345858772363514,5.063193837263904,5.063193837263904,0.0,-0.15692591248636978
2020-11-27 09:00:00,1.0,1.0,1.0,1.0,1.0,1.0,5.063193837263904,5.063193837263904,0.0,-0.15692591248636978
2020-11-28 09:00:00,1.0035994277847278,1.000102343670044,0.9974182296920684,1.0347222222222223,1.105839782892753,1.028336401252363,5.206666529455105,5.206666529455105,0.0,-0.15692591248636978
2020-11-29 09:00:00,0.9975988828440288,1.0331797730654095,1.0025114345114345,1.0,1.0,1.0066580180841747,5.241332609366484,5.241332609366484,0.0,-0.15692591248636978
2020-11-30 09:00:00,1.0607608323207156,1.02966829544886,1.0198075834748161,1.0490768502445953,0.9892639797910208,1.0297155082560017,5.397081471792565,5.397081471792565,0.0,-0.15692591248636978
2020-12-01 09:00:00,1.0,1.0,1.0,1.0,1.0,1.0,5.397081471792565,5.397081471792565,0.0,-0.15692591248636978
2020-12-02 09:00:00,1.0,1.0,1.0,1.0,1.0,1.0,5.397081471792565,5.397081471792565,0.0,-0.15692591248636978
2020-12-03 09:00:00,1.0,1.0059833315647269,1.0,1.0,1.0056331129071763,1.0023232888943805,5.409620451238047,5.409620451238047,0.0,-0.15692591248636978
2020-12-04 09:00:00,1.0,1.0,1.0,1.0,1.0,1.0,5.409620451238047,5.409620451238047,0.0,-0.15692591248636978
2020-12-05 09:00:00,1.000068942824462,1.0020814798650395,1.0,1.0,1.0170266836086403,1.0038354212596283,5.430368624523246,5.430368624523246,0.0,-0.15692591248636978
2020-12-06 09:00:00,1.0,1.0,1.0,1.0197686818144533,1.0,1.0039537363628905,5.451838870417924,5.451838870417924,0.0,-0.15692591248636978
2020-12-07 09:00:00,1.0,1.0,1.0,1.0,0.9980857828823568,0.9996171565764713,5.449751669760246,5.451838870417924,-0.00038284342352867817,-0.15692591248636978
2020-12-08 09:00:00,1.0319171235613547,1.0489759893365997,1.0508541914978147,1.058260247001969,1.0645058448459084,1.0509026792487295,5.72715863099128,5.72715863099128,0.0,-0.15692591248636978
2020-12-09 09:00:00,0.9562155639395447,0.9266227083224311,1.0,0.8951653944020359,0.8911061588330632,0.933821965099415,5.348146527228352,5.72715863099128,-0.06617803490058505,-0.15692591248636978
2020-12-10 09:00:00,0.9884739976037488,0.9817048114201997,1.0,1.0,1.0,0.9940357618047898,5.3162489074370765,5.72715863099128,-0.07174757153235711,-0.15692591248636978
2020-12-11 09:00:00,0.9947608264883562,1.0025241399566767,0.9975325339961983,1.0771406280475908,0.983133567788703,1.011018339255505,5.374825141465926,5.72715863099128,-0.06151977136075437,-0.15692591248636978
2020-12-12 09:00:00,1.0,1.0168357397169594,1.0,0.9285059578368466,1.0072178248892918,0.9905119044886195,5.3238282871667275,5.72715863099128,-0.07042416140562568,-0.15692591248636978
2020-12-13 09:00:00,0.9951307534760037,1.012473656254819,1.0189601592234365,1.0,1.036875189081986,1.0126879516072491,5.391376762839603,5.72715863099128,-0.05862974815027222,-0.15692591248636978
2020-12-14 09:00:00,1.0,1.0,1.0065694653929946,0.9893574297188755,1.0,0.9991853790223739,5.386984834230308,5.72715863099128,-0.059396608105142246,-0.15692591248636978
2020-12-15 09:00:00,0.9989141739764298,0.9906620678051652,1.0,1.0304162219850586,1.0,1.0039984927533308,5.408524654052281,5.72715863099128,-0.05563561225889224,-0.15692591248636978
2020-12-16 09:00:00,1.0833695356494695,1.0660203911081398,1.019242313079437,0.7853499824129441,0.953311342298909,0.9814587129097798,5.3082436457069635,5.72715863099128,-0.07314534348978019,-0.15692591248636978
2020-12-17 09:00:00,1.0136588783375577,0.9634684384386634,0.9635294679986615,0.9059829059829061,1.0,0.9693279381515577,5.145428868299239,5.72715863099128,-0.10157388683877844,-0.15692591248636978
2020-12-18 09:00:00,1.0,1.0,0.9941632993393624,1.0,1.0,0.9988326598678725,5.139422402684265,5.72715863099128,-0.10262265569642282,-0.15692591248636978
2020-12-19 09:00:00,1.0101620764354198,1.0,1.0479708277011097,1.0,0.9627007576865694,1.0041667323646197,5.160837000344982,5.72715863099128,-0.0988835244726366,-0.15692591248636978
2020-12-20 09:00:00,1.0,1.0,0.9780794957000444,1.0025184385680879,0.9522820345421094,0.9865759937620483,5.091557892259298,5.72715863099128,-0.11098011766123705,-0.15692591248636978
2020-12-21 09:00:00,0.9461195170468147,1.0148640205202408,1.0,1.0240683229813663,1.014687602224403,0.9999478925545648,5.091292584184248,5.72715863099128,-0.11102644221624669,-0.15692591248636978
2020-12-22 09:00:00,0.999095961808999,1.0036068104140743,1.0,1.0772686433063792,1.0,1.0159942831058904,5.172724159150611,5.72715863099128,-0.0968079474594028,-0.15692591248636978
2020-12-23 09:00:00,1.0,1.0456401407728841,1.0,1.4851236476043277,1.1029045034472642,1.1267336583648953,5.828282415552244,5.828282415552244,0.0,-0.15692591248636978
